Order ID,Order Date,Customer Segment,Region,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Ship Mode,Order Year,Order Month,Profit Margin %
ORD-3774,2024-11-28,Consumer,West,Technology,Phones,Smartphone Lite,3,466.47,0.4,839.65,-52.79,Standard Class,2024,2024-11,-6.29
ORD-4290,2024-11-28,Consumer,Central,Office Supplies,Binders,View Binder 2-Inch,3,11.85,0.0,35.55,12.22,Standard Class,2024,2024-11,34.37
ORD-5083,2024-11-28,Consumer,South,Technology,Printers,Label Printer,1,147.99,0.0,147.99,33.74,Standard Class,2024,2024-11,22.8
ORD-3629,2024-11-28,Corporate,Central,Technology,Printers,Laserjet Printer,2,94.07,0.1,169.33,28.52,Same Day,2024,2024-11,16.84
ORD-2337,2024-11-28,Corporate,Central,Office Supplies,Pens,Gel Pen Pack,6,19.23,0.0,115.38,8.05,Standard Class,2024,2024-11,6.98
ORD-1373,2024-11-29,Consumer,South,Office Supplies,Storage,Storage Box (Pack Of 5),3,134.24,0.0,402.72,94.31,Standard Class,2024,2024-11,23.42
ORD-2751,2024-11-29,Corporate,Central,Technology,Printers,Laserjet Printer,7,126.55,0.0,885.85,1.7,First Class,2024,2024-11,0.19
ORD-3340,2024-11-29,Home Office,West,Office Supplies,Pens,Permanent Marker Pack,7,7.44,0.2,41.66,2.21,Standard Class,2024,2024-11,5.3
ORD-2668,2024-11-29,Corporate,North,Furniture,Bookcases,5-Shelf Bookcase,5,395.95,0.0,1979.75,-337.39,Standard Class,2024,2024-11,-17.04
ORD-2200,2024-11-29,Consumer,South,Furniture,Tables,Standing Desk,5,859.5,0.2,3438.0,-439.79,Standard Class,2024,2024-11,-12.79
ORD-1550,2024-11-30,Corporate,East,Furniture,Bookcases,Corner Bookcase,1,437.79,0.2,350.23,-38.81,Second Class,2024,2024-11,-11.08
ORD-1874,2024-11-30,Corporate,East,Furniture,Tables,Standing Desk,4,440.35,0.15,1497.19,-146.51,Second Class,2024,2024-11,-9.79
ORD-3549,2024-11-30,Consumer,Central,Office Supplies,Paper,Sticky Notes Pack,6,9.57,0.0,57.42,4.07,Standard Class,2024,2024-11,7.09
ORD-2308,2024-11-30,Consumer,West,Technology,Accessories,Bluetooth Keyboard,1,45.61,0.1,41.05,7.04,Second Class,2024,2024-11,17.15
ORD-2507,2024-11-30,Consumer,East,Furniture,Chairs,Mesh Task Chair,2,315.83,0.0,631.66,17.64,Same Day,2024,2024-11,2.79
ORD-1051,2024-11-30,Corporate,East,Technology,Printers,Laserjet Printer,3,403.49,0.15,1028.9,168.68,Standard Class,2024,2024-11,16.39
ORD-2878,2024-11-30,Consumer,South,Office Supplies,Paper,Notebook Pack,6,22.55,0.0,135.3,32.57,Standard Class,2024,2024-11,24.07
ORD-3270,2024-11-30,Home Office,West,Technology,Accessories,Usb-C Hub,4,48.06,0.0,192.24,23.72,Standard Class,2024,2024-11,12.34
ORD-5101,2024-12-01,Home Office,South,Office Supplies,Pens,Gel Pen Pack,3,14.75,0.0,44.25,14.59,Standard Class,2024,2024-12,32.97
ORD-4605,2024-12-01,Corporate,West,Office Supplies,Paper,Sticky Notes Pack,7,14.49,0.15,86.22,17.62,First Class,2024,2024-12,20.44
ORD-2571,2024-12-01,Consumer,South,Technology,Accessories,Bluetooth Keyboard,7,38.25,0.1,240.98,-1.32,Second Class,2024,2024-12,-0.55
ORD-3508,2024-12-01,Consumer,South,Office Supplies,Storage,File Cabinet,3,22.33,0.15,56.94,14.26,Standard Class,2024,2024-12,25.04
ORD-3825,2024-12-01,Corporate,South,Technology,Laptops,Ultrabook Pro 14,3,458.4,0.3,962.64,100.62,Standard Class,2024,2024-12,10.45
ORD-4557,2024-12-01,Home Office,West,Furniture,Tables,Round Meeting Table,2,323.22,0.15,549.47,-70.78,Standard Class,2024,2024-12,-12.88
ORD-1484,2024-12-01,Corporate,East,Furniture,Sofas,2-Seater Sofa,4,792.19,0.1,2851.88,-654.6,Standard Class,2024,2024-12,-22.95
ORD-2747,2024-12-02,Home Office,East,Office Supplies,Paper,Notebook Pack,4,15.33,0.0,61.32,15.81,First Class,2024,2024-12,25.78
ORD-2042,2024-12-02,Consumer,East,Furniture,Chairs,Ergo Office Chair,4,435.04,0.0,1740.16,42.03,First Class,2024,2024-12,2.42
ORD-4655,2024-12-02,Corporate,South,Furniture,Sofas,2-Seater Sofa,5,872.95,0.4,2618.85,-160.92,Second Class,2024,2024-12,-6.14
ORD-4272,2024-12-02,Corporate,West,Office Supplies,Binders,View Binder 2-Inch,7,8.76,0.3,42.92,3.59,Standard Class,2024,2024-12,8.36
ORD-3058,2024-12-02,Home Office,East,Technology,Printers,Laserjet Printer,1,451.47,0.0,451.47,111.12,Standard Class,2024,2024-12,24.61
ORD-5165,2024-12-02,Corporate,South,Office Supplies,Art Supplies,Color Pencil Set,1,14.63,0.1,13.17,2.87,First Class,2024,2024-12,21.79
ORD-5072,2024-12-02,Corporate,West,Technology,Accessories,Wireless Mouse,6,51.69,0.2,248.11,-12.0,First Class,2024,2024-12,-4.84
ORD-5199,2024-12-02,Corporate,East,Technology,Phones,Smartphone X12,2,741.11,0.0,1482.22,420.06,Second Class,2024,2024-12,28.34
ORD-1431,2024-12-02,Consumer,South,Office Supplies,Paper,Notebook Pack,1,6.1,0.0,6.1,0.61,Standard Class,2024,2024-12,10.0
ORD-2648,2024-12-02,Corporate,West,Technology,Accessories,Bluetooth Keyboard,5,44.34,0.2,177.36,6.27,Second Class,2024,2024-12,3.54
ORD-4388,2024-12-02,Consumer,West,Furniture,Chairs,Ergo Office Chair,4,310.88,0.0,1243.52,-27.77,Second Class,2024,2024-12,-2.23
ORD-1538,2024-12-03,Consumer,Central,Technology,Phones,Office Cordless Phone,5,103.7,0.0,518.5,59.64,Second Class,2024,2024-12,11.5
ORD-2072,2024-12-03,Consumer,East,Office Supplies,Binders,Round Ring Binder,1,21.7,0.1,19.53,5.73,Standard Class,2024,2024-12,29.34
ORD-4596,2024-12-03,Corporate,West,Technology,Accessories,Bluetooth Keyboard,7,75.67,0.3,370.78,-13.78,Second Class,2024,2024-12,-3.72
ORD-4083,2024-12-03,Consumer,North,Furniture,Sofas,2-Seater Sofa,1,847.06,0.15,720.0,51.44,Standard Class,2024,2024-12,7.14
ORD-1731,2024-12-04,Consumer,North,Technology,Phones,Office Cordless Phone,2,166.44,0.15,282.95,18.03,Standard Class,2024,2024-12,6.37
ORD-2825,2024-12-04,Home Office,West,Office Supplies,Paper,Notebook Pack,2,12.45,0.1,22.41,0.26,Standard Class,2024,2024-12,1.16
ORD-4872,2024-12-04,Consumer,South,Furniture,Bookcases,Corner Bookcase,5,368.86,0.15,1567.66,193.42,Standard Class,2024,2024-12,12.34
ORD-2864,2024-12-04,Home Office,South,Office Supplies,Pens,Highlighter Set,3,9.72,0.0,29.16,4.19,Second Class,2024,2024-12,14.37
ORD-3417,2024-12-04,Corporate,East,Office Supplies,Paper,Copy Paper A4 (Ream),1,22.67,0.0,22.67,5.98,Standard Class,2024,2024-12,26.38
ORD-3609,2024-12-04,Consumer,South,Technology,Laptops,Ultrabook Pro 14,4,1336.78,0.0,5347.12,1123.63,Standard Class,2024,2024-12,21.01
ORD-2621,2024-12-04,Consumer,North,Technology,Laptops,Ultrabook Pro 14,3,1124.45,0.1,3036.02,426.12,Standard Class,2024,2024-12,14.04
ORD-2301,2024-12-05,Consumer,Central,Office Supplies,Binders,Heavy Duty Binder,4,8.92,0.15,30.33,3.2,Second Class,2024,2024-12,10.55
ORD-3643,2024-12-05,Consumer,South,Office Supplies,Paper,Notebook Pack,5,18.21,0.2,72.84,11.82,Standard Class,2024,2024-12,16.23
ORD-4249,2024-12-05,Consumer,West,Technology,Accessories,Wireless Mouse,1,101.93,0.0,101.93,27.32,Standard Class,2024,2024-12,26.8
ORD-1982,2024-12-05,Consumer,Central,Technology,Phones,Smartphone Lite,5,275.08,0.0,1375.4,158.35,Standard Class,2024,2024-12,11.51
ORD-2503,2024-12-05,Consumer,North,Furniture,Tables,Round Meeting Table,4,317.11,0.2,1014.75,-107.82,First Class,2024,2024-12,-10.63
ORD-2833,2024-12-05,Home Office,Central,Office Supplies,Art Supplies,Color Pencil Set,6,7.11,0.0,42.66,10.18,Standard Class,2024,2024-12,23.86
ORD-1425,2024-12-05,Consumer,West,Furniture,Tables,Standing Desk,5,863.11,0.3,3020.88,95.02,Standard Class,2024,2024-12,3.15
ORD-2336,2024-12-05,Corporate,East,Office Supplies,Pens,Highlighter Set,4,9.61,0.4,23.06,3.19,Second Class,2024,2024-12,13.83
ORD-2500,2024-12-05,Home Office,East,Technology,Laptops,Ultrabook Pro 14,4,1356.27,0.0,5425.08,865.55,Standard Class,2024,2024-12,15.95
ORD-3829,2024-12-05,Consumer,South,Furniture,Tables,Standing Desk,6,531.46,0.2,2551.01,-100.55,Standard Class,2024,2024-12,-3.94
ORD-1355,2024-12-06,Consumer,East,Furniture,Tables,Round Meeting Table,5,639.07,0.15,2716.05,-472.02,Standard Class,2024,2024-12,-17.38
ORD-2001,2024-12-06,Corporate,East,Technology,Phones,Smartphone Lite,5,559.42,0.15,2377.54,-172.78,Standard Class,2024,2024-12,-7.27
ORD-3605,2024-12-06,Home Office,East,Office Supplies,Storage,Storage Box (Pack Of 5),6,117.72,0.1,635.69,122.13,Standard Class,2024,2024-12,19.21
ORD-4496,2024-12-06,Home Office,West,Office Supplies,Binders,Round Ring Binder,3,11.21,0.0,33.63,9.19,Standard Class,2024,2024-12,27.33
ORD-2085,2024-12-06,Home Office,Central,Furniture,Chairs,Executive Leather Chair,7,314.97,0.0,2204.79,65.4,Second Class,2024,2024-12,2.97
ORD-4599,2024-12-06,Corporate,East,Technology,Laptops,Business Laptop 15,2,597.28,0.15,1015.38,178.73,Same Day,2024,2024-12,17.6
ORD-3152,2024-12-07,Consumer,East,Technology,Accessories,Laptop Sleeve,4,95.54,0.15,324.84,23.83,First Class,2024,2024-12,7.34
ORD-2134,2024-12-07,Home Office,East,Office Supplies,Art Supplies,Sketch Pad,1,48.84,0.15,41.51,2.27,Second Class,2024,2024-12,5.47
ORD-2843,2024-12-07,Home Office,North,Office Supplies,Binders,View Binder 2-Inch,5,10.47,0.2,41.88,8.85,Standard Class,2024,2024-12,21.13
ORD-5195,2024-12-07,Consumer,Central,Office Supplies,Art Supplies,Color Pencil Set,6,47.77,0.1,257.96,38.0,Second Class,2024,2024-12,14.73
ORD-1729,2024-12-07,Consumer,North,Furniture,Sofas,Reception Sofa,2,757.69,0.4,909.23,-130.94,Standard Class,2024,2024-12,-14.4
ORD-3370,2024-12-07,Home Office,West,Technology,Laptops,Chromebook Edu,3,568.82,0.1,1535.81,258.58,Second Class,2024,2024-12,16.84
ORD-5174,2024-12-07,Consumer,East,Office Supplies,Pens,Gel Pen Pack,4,18.6,0.0,74.4,21.75,Standard Class,2024,2024-12,29.23
ORD-1037,2024-12-07,Home Office,Central,Furniture,Sofas,Reception Sofa,7,1161.12,0.3,5689.49,-686.29,Standard Class,2024,2024-12,-12.06
ORD-1040,2024-12-07,Consumer,West,Technology,Phones,Smartphone X12,6,712.8,0.15,3635.28,-1.39,Standard Class,2024,2024-12,-0.04
ORD-2255,2024-12-07,Home Office,Central,Office Supplies,Pens,Gel Pen Pack,7,18.05,0.0,126.35,21.3,Second Class,2024,2024-12,16.86
ORD-2683,2024-12-07,Corporate,North,Office Supplies,Storage,Storage Box (Pack Of 5),7,85.75,0.4,360.15,4.46,Standard Class,2024,2024-12,1.24
ORD-4563,2024-12-07,Consumer,West,Furniture,Tables,Round Meeting Table,7,345.59,0.0,2419.13,-54.32,Standard Class,2024,2024-12,-2.25
ORD-2452,2024-12-07,Corporate,South,Office Supplies,Art Supplies,Sketch Pad,2,34.01,0.0,68.02,6.66,First Class,2024,2024-12,9.79
ORD-4598,2024-12-08,Home Office,North,Technology,Accessories,Wireless Mouse,4,52.06,0.0,208.24,58.99,Second Class,2024,2024-12,28.33
ORD-3132,2024-12-08,Consumer,North,Furniture,Sofas,Reception Sofa,1,321.98,0.0,321.98,53.17,Second Class,2024,2024-12,16.51
ORD-2988,2024-12-08,Corporate,North,Office Supplies,Binders,View Binder 2-Inch,7,24.93,0.0,174.51,37.9,Second Class,2024,2024-12,21.72
ORD-3279,2024-12-08,Corporate,South,Office Supplies,Storage,Plastic Drawer Unit,7,99.26,0.0,694.82,88.76,First Class,2024,2024-12,12.77
ORD-3618,2024-12-08,Corporate,South,Office Supplies,Storage,Storage Box (Pack Of 5),6,96.55,0.0,579.3,192.53,Standard Class,2024,2024-12,33.23
ORD-1256,2024-12-08,Consumer,South,Technology,Phones,Smartphone X12,7,343.05,0.2,1921.08,375.49,Standard Class,2024,2024-12,19.55
ORD-2116,2024-12-09,Consumer,South,Office Supplies,Paper,Copy Paper A4 (Ream),3,19.3,0.0,57.9,2.99,Standard Class,2024,2024-12,5.16
ORD-3823,2024-12-09,Consumer,West,Office Supplies,Pens,Gel Pen Pack,4,5.0,0.2,16.0,3.53,Standard Class,2024,2024-12,22.06
ORD-5068,2024-12-09,Consumer,West,Office Supplies,Paper,Copy Paper A4 (Ream),6,16.49,0.15,84.1,17.32,Second Class,2024,2024-12,20.59
ORD-4365,2024-12-09,Consumer,North,Furniture,Sofas,2-Seater Sofa,5,615.87,0.0,3079.35,-152.67,Second Class,2024,2024-12,-4.96
ORD-3176,2024-12-09,Consumer,South,Technology,Printers,Label Printer,1,590.27,0.0,590.27,24.6,Standard Class,2024,2024-12,4.17
ORD-1473,2024-12-09,Consumer,North,Furniture,Chairs,Executive Leather Chair,3,210.9,0.1,569.43,-64.44,Standard Class,2024,2024-12,-11.32
ORD-2288,2024-12-09,Corporate,North,Technology,Accessories,Usb-C Hub,6,115.37,0.0,692.22,167.62,First Class,2024,2024-12,24.21
ORD-1180,2024-12-09,Corporate,Central,Furniture,Bookcases,Corner Bookcase,5,249.12,0.0,1245.6,-84.59,Standard Class,2024,2024-12,-6.79
ORD-2879,2024-12-10,Corporate,West,Technology,Accessories,Wireless Mouse,5,110.36,0.0,551.8,120.66,Standard Class,2024,2024-12,21.87
ORD-1559,2024-12-10,Corporate,East,Office Supplies,Pens,Highlighter Set,7,5.79,0.0,40.53,13.16,Standard Class,2024,2024-12,32.47
ORD-2480,2024-12-10,Home Office,North,Technology,Phones,Office Cordless Phone,6,434.69,0.2,2086.51,405.12,Standard Class,2024,2024-12,19.42
ORD-1150,2024-12-10,Home Office,West,Technology,Phones,Office Cordless Phone,1,179.49,0.15,152.57,0.7,Standard Class,2024,2024-12,0.46
ORD-2999,2024-12-10,Corporate,East,Technology,Phones,Smartphone X12,7,592.51,0.0,4147.57,818.48,Standard Class,2024,2024-12,19.73
ORD-2782,2024-12-10,Home Office,Central,Furniture,Bookcases,5-Shelf Bookcase,5,347.76,0.3,1217.16,-8.91,Standard Class,2024,2024-12,-0.73
ORD-4988,2024-12-11,Home Office,Central,Office Supplies,Pens,Permanent Marker Pack,6,13.89,0.3,58.34,-2.18,Same Day,2024,2024-12,-3.74
ORD-2132,2024-12-11,Corporate,North,Office Supplies,Storage,Plastic Drawer Unit,6,43.82,0.3,184.04,-4.68,First Class,2024,2024-12,-2.54
ORD-3380,2024-12-11,Corporate,North,Office Supplies,Pens,Gel Pen Pack,5,4.2,0.0,21.0,4.63,Second Class,2024,2024-12,22.05
ORD-3094,2024-12-11,Consumer,West,Technology,Phones,Office Cordless Phone,4,228.23,0.0,912.92,144.02,Standard Class,2024,2024-12,15.78
ORD-4280,2024-12-11,Corporate,South,Technology,Printers,Laserjet Printer,7,292.98,0.15,1743.23,335.73,Standard Class,2024,2024-12,19.26
ORD-1622,2024-12-11,Consumer,East,Office Supplies,Art Supplies,Color Pencil Set,3,37.46,0.1,101.14,9.4,Standard Class,2024,2024-12,9.29
ORD-1720,2024-12-11,Consumer,South,Furniture,Bookcases,5-Shelf Bookcase,5,409.09,0.2,1636.36,-12.04,Standard Class,2024,2024-12,-0.74
ORD-4567,2024-12-11,Corporate,North,Technology,Printers,Label Printer,4,104.63,0.15,355.74,-8.49,First Class,2024,2024-12,-2.39
ORD-4480,2024-12-11,Consumer,South,Technology,Accessories,Usb-C Hub,3,27.37,0.15,69.79,-0.8,Standard Class,2024,2024-12,-1.15
ORD-4817,2024-12-12,Consumer,North,Technology,Laptops,Chromebook Edu,2,1291.39,0.3,1807.95,-137.23,Second Class,2024,2024-12,-7.59
ORD-1813,2024-12-12,Consumer,West,Office Supplies,Art Supplies,Marker Set,1,14.3,0.0,14.3,1.81,Standard Class,2024,2024-12,12.66
ORD-2669,2024-12-12,Home Office,South,Technology,Laptops,Chromebook Edu,5,1251.02,0.0,6255.1,227.84,Standard Class,2024,2024-12,3.64
ORD-1074,2024-12-12,Consumer,North,Office Supplies,Art Supplies,Color Pencil Set,1,28.04,0.0,28.04,6.29,Standard Class,2024,2024-12,22.43
ORD-1199,2024-12-12,Consumer,South,Office Supplies,Binders,View Binder 2-Inch,4,6.08,0.1,21.89,2.96,Standard Class,2024,2024-12,13.52
ORD-3703,2024-12-12,Consumer,East,Furniture,Bookcases,Corner Bookcase,5,399.72,0.15,1698.81,-109.52,Standard Class,2024,2024-12,-6.45
ORD-3199,2024-12-13,Consumer,West,Technology,Printers,All-In-One Inkjet Printer,2,321.53,0.0,643.06,172.03,Standard Class,2024,2024-12,26.75
ORD-4591,2024-12-13,Home Office,South,Technology,Laptops,Business Laptop 15,4,1067.65,0.0,4270.6,1106.8,Standard Class,2024,2024-12,25.92
ORD-2212,2024-12-13,Consumer,North,Furniture,Tables,Round Meeting Table,1,448.99,0.1,404.09,-10.62,Standard Class,2024,2024-12,-2.63
ORD-1049,2024-12-13,Home Office,East,Furniture,Tables,Standing Desk,4,762.29,0.1,2744.24,276.24,Standard Class,2024,2024-12,10.07
ORD-2357,2024-12-13,Consumer,North,Technology,Printers,All-In-One Inkjet Printer,2,179.19,0.0,358.38,35.53,Standard Class,2024,2024-12,9.91
ORD-4695,2024-12-13,Corporate,West,Technology,Laptops,Ultrabook Pro 14,4,955.1,0.0,3820.4,1070.64,Second Class,2024,2024-12,28.02
ORD-4498,2024-12-13,Home Office,Central,Technology,Laptops,Business Laptop 15,1,438.34,0.0,438.34,14.77,Same Day,2024,2024-12,3.37
ORD-4021,2024-12-14,Corporate,West,Furniture,Sofas,2-Seater Sofa,4,1157.62,0.2,3704.38,-769.46,Standard Class,2024,2024-12,-20.77
ORD-3443,2024-12-14,Corporate,West,Furniture,Chairs,Executive Leather Chair,7,367.66,0.0,2573.62,-125.05,Second Class,2024,2024-12,-4.86
ORD-2800,2024-12-14,Home Office,South,Furniture,Sofas,Reception Sofa,7,630.64,0.1,3973.03,268.53,Second Class,2024,2024-12,6.76
ORD-4933,2024-12-14,Home Office,East,Technology,Laptops,Chromebook Edu,5,1462.86,0.1,6582.87,-50.48,Second Class,2024,2024-12,-0.77
ORD-3307,2024-12-14,Corporate,West,Technology,Accessories,Wireless Mouse,6,18.4,0.4,66.24,3.48,Standard Class,2024,2024-12,5.25
ORD-3146,2024-12-15,Consumer,West,Technology,Accessories,Bluetooth Keyboard,6,26.19,0.1,141.43,29.38,Standard Class,2024,2024-12,20.77
ORD-4735,2024-12-15,Home Office,North,Technology,Laptops,Ultrabook Pro 14,4,1480.38,0.0,5921.52,592.87,Same Day,2024,2024-12,10.01
ORD-3315,2024-12-15,Consumer,North,Office Supplies,Paper,Copy Paper A4 (Ream),2,23.54,0.15,40.02,10.66,Standard Class,2024,2024-12,26.64
ORD-2035,2024-12-15,Corporate,North,Office Supplies,Pens,Permanent Marker Pack,4,3.51,0.3,9.83,-0.1,Standard Class,2024,2024-12,-1.02
ORD-3822,2024-12-15,Corporate,East,Office Supplies,Binders,Heavy Duty Binder,2,6.94,0.1,12.49,2.31,Standard Class,2024,2024-12,18.49
ORD-4317,2024-12-15,Consumer,South,Office Supplies,Binders,Heavy Duty Binder,4,20.96,0.1,75.46,6.79,Same Day,2024,2024-12,9.0
ORD-2164,2024-12-15,Corporate,East,Office Supplies,Binders,Round Ring Binder,4,14.87,0.0,59.48,19.06,Standard Class,2024,2024-12,32.04
ORD-3942,2024-12-15,Corporate,East,Office Supplies,Paper,Sticky Notes Pack,4,18.04,0.15,61.34,13.98,First Class,2024,2024-12,22.79
ORD-1170,2024-12-15,Corporate,South,Office Supplies,Paper,Notebook Pack,4,29.96,0.0,119.84,12.23,Second Class,2024,2024-12,10.21
ORD-2175,2024-12-16,Corporate,West,Office Supplies,Binders,Heavy Duty Binder,1,11.16,0.0,11.16,3.87,First Class,2024,2024-12,34.68
ORD-1627,2024-12-16,Consumer,West,Technology,Accessories,Usb-C Hub,4,77.96,0.15,265.06,-0.85,Standard Class,2024,2024-12,-0.32
ORD-1161,2024-12-16,Consumer,North,Office Supplies,Paper,Notebook Pack,3,6.47,0.1,17.47,2.04,Second Class,2024,2024-12,11.68
ORD-2722,2024-12-16,Corporate,West,Office Supplies,Pens,Permanent Marker Pack,3,4.7,0.1,12.69,1.62,Standard Class,2024,2024-12,12.77
ORD-1914,2024-12-16,Home Office,North,Office Supplies,Storage,Storage Box (Pack Of 5),1,143.3,0.0,143.3,47.49,Second Class,2024,2024-12,33.14
ORD-1477,2024-12-16,Home Office,South,Office Supplies,Paper,Sticky Notes Pack,6,15.56,0.1,84.02,19.82,Standard Class,2024,2024-12,23.59
ORD-2050,2024-12-16,Corporate,South,Office Supplies,Pens,Permanent Marker Pack,3,9.34,0.0,28.02,8.64,First Class,2024,2024-12,30.84
ORD-4803,2024-12-16,Consumer,East,Office Supplies,Binders,View Binder 2-Inch,2,21.92,0.0,43.84,3.62,Standard Class,2024,2024-12,8.26
ORD-1490,2024-12-16,Consumer,North,Technology,Laptops,Ultrabook Pro 14,5,1504.73,0.3,5266.55,-751.05,Standard Class,2024,2024-12,-14.26
ORD-3495,2024-12-17,Consumer,North,Furniture,Chairs,Executive Leather Chair,3,394.95,0.15,1007.12,-77.33,Same Day,2024,2024-12,-7.68
ORD-3961,2024-12-17,Consumer,East,Technology,Laptops,Business Laptop 15,2,942.57,0.15,1602.37,279.52,Same Day,2024,2024-12,17.44
ORD-1159,2024-12-17,Corporate,South,Office Supplies,Art Supplies,Marker Set,2,26.01,0.0,52.02,6.59,Second Class,2024,2024-12,12.67
ORD-1619,2024-12-17,Corporate,Central,Furniture,Chairs,Executive Leather Chair,6,264.17,0.1,1426.52,149.98,Same Day,2024,2024-12,10.51
ORD-4465,2024-12-18,Corporate,East,Furniture,Bookcases,5-Shelf Bookcase,1,249.69,0.0,249.69,35.19,Standard Class,2024,2024-12,14.09
ORD-4587,2024-12-18,Corporate,South,Furniture,Tables,Conference Table,1,766.38,0.15,651.42,-12.39,Standard Class,2024,2024-12,-1.9
ORD-3312,2024-12-18,Home Office,West,Office Supplies,Binders,Heavy Duty Binder,5,11.98,0.4,35.94,1.49,Second Class,2024,2024-12,4.15
ORD-1804,2024-12-18,Consumer,South,Office Supplies,Pens,Permanent Marker Pack,6,12.47,0.1,67.34,15.54,Standard Class,2024,2024-12,23.08
ORD-3909,2024-12-18,Consumer,North,Furniture,Chairs,Ergo Office Chair,3,125.92,0.4,226.66,-39.93,Standard Class,2024,2024-12,-17.62
ORD-1596,2024-12-19,Corporate,North,Office Supplies,Art Supplies,Marker Set,7,19.01,0.0,133.07,10.57,Standard Class,2024,2024-12,7.94
ORD-4155,2024-12-19,Consumer,East,Office Supplies,Paper,Notebook Pack,1,10.92,0.15,9.28,1.73,Same Day,2024,2024-12,18.64
ORD-3862,2024-12-19,Corporate,Central,Technology,Printers,Label Printer,1,396.97,0.15,337.42,18.54,Standard Class,2024,2024-12,5.49
ORD-2444,2024-12-19,Home Office,North,Office Supplies,Storage,Plastic Drawer Unit,6,109.14,0.2,523.87,111.29,Standard Class,2024,2024-12,21.24
ORD-5156,2024-12-19,Consumer,North,Office Supplies,Pens,Gel Pen Pack,5,13.43,0.0,67.15,8.67,Standard Class,2024,2024-12,12.91
ORD-4946,2024-12-19,Consumer,South,Technology,Laptops,Ultrabook Pro 14,2,689.92,0.15,1172.86,47.81,First Class,2024,2024-12,4.08
ORD-2484,2024-12-19,Consumer,South,Technology,Printers,Laserjet Printer,1,265.03,0.0,265.03,37.34,Standard Class,2024,2024-12,14.09
ORD-2314,2024-12-19,Consumer,North,Technology,Phones,Smartphone Lite,6,508.06,0.0,3048.36,695.76,Standard Class,2024,2024-12,22.82
ORD-1142,2024-12-19,Consumer,Central,Office Supplies,Art Supplies,Sketch Pad,2,16.05,0.0,32.1,5.94,Second Class,2024,2024-12,18.5
ORD-1285,2024-12-19,Consumer,East,Technology,Laptops,Ultrabook Pro 14,5,564.09,0.0,2820.45,829.58,Second Class,2024,2024-12,29.41
ORD-3433,2024-12-20,Corporate,South,Office Supplies,Paper,Notebook Pack,1,17.58,0.0,17.58,0.98,Same Day,2024,2024-12,5.57
ORD-2712,2024-12-20,Consumer,South,Furniture,Bookcases,Corner Bookcase,3,316.97,0.3,665.64,-86.03,Second Class,2024,2024-12,-12.92
ORD-3881,2024-12-20,Consumer,South,Office Supplies,Paper,Copy Paper A4 (Ream),3,24.1,0.1,65.07,8.5,Standard Class,2024,2024-12,13.06
ORD-2902,2024-12-20,Consumer,East,Technology,Accessories,Laptop Sleeve,1,35.28,0.0,35.28,0.28,Second Class,2024,2024-12,0.79
ORD-1339,2024-12-20,Consumer,South,Office Supplies,Paper,Sticky Notes Pack,4,18.46,0.3,51.69,-2.75,Standard Class,2024,2024-12,-5.32
ORD-4479,2024-12-20,Corporate,East,Office Supplies,Binders,Heavy Duty Binder,3,13.02,0.15,33.2,0.36,Second Class,2024,2024-12,1.08
ORD-2674,2024-12-20,Home Office,North,Technology,Printers,Label Printer,2,284.33,0.0,568.66,16.93,Standard Class,2024,2024-12,2.98
ORD-2396,2024-12-21,Home Office,South,Office Supplies,Pens,Gel Pen Pack,5,19.81,0.0,99.05,14.67,Standard Class,2024,2024-12,14.81
ORD-4691,2024-12-21,Home Office,North,Technology,Phones,Office Cordless Phone,7,454.76,0.1,2864.99,237.11,Second Class,2024,2024-12,8.28
ORD-1361,2024-12-21,Consumer,East,Office Supplies,Pens,Permanent Marker Pack,5,4.39,0.15,18.66,3.08,First Class,2024,2024-12,16.51
ORD-3892,2024-12-21,Home Office,Central,Technology,Phones,Smartphone Lite,6,272.62,0.0,1635.72,293.03,Standard Class,2024,2024-12,17.91
ORD-5086,2024-12-21,Corporate,West,Office Supplies,Binders,Heavy Duty Binder,1,22.47,0.1,20.22,4.77,Standard Class,2024,2024-12,23.59
ORD-5043,2024-12-21,Corporate,North,Furniture,Bookcases,5-Shelf Bookcase,4,430.6,0.0,1722.4,188.95,Standard Class,2024,2024-12,10.97
ORD-4222,2024-12-21,Corporate,West,Technology,Printers,Laserjet Printer,6,584.75,0.0,3508.5,121.4,Standard Class,2024,2024-12,3.46
ORD-1505,2024-12-22,Consumer,West,Furniture,Sofas,Reception Sofa,5,783.55,0.0,3917.75,-697.84,Second Class,2024,2024-12,-17.81
ORD-2783,2024-12-22,Home Office,East,Office Supplies,Pens,Permanent Marker Pack,3,5.25,0.15,13.39,3.42,First Class,2024,2024-12,25.54
ORD-1379,2024-12-22,Corporate,West,Technology,Laptops,Ultrabook Pro 14,4,1623.42,0.2,5194.94,-82.6,Standard Class,2024,2024-12,-1.59
ORD-4124,2024-12-22,Corporate,South,Furniture,Bookcases,Corner Bookcase,6,409.02,0.0,2454.12,-233.67,Standard Class,2024,2024-12,-9.52
ORD-2513,2024-12-22,Consumer,East,Office Supplies,Storage,Plastic Drawer Unit,3,97.58,0.15,248.83,0.72,Second Class,2024,2024-12,0.29
